ID_Local,Rubro,Superficie_m2,Metros_Vidriera,Inversion_CAPEX_USD,Alquiler_Mensual_USD,Transito_Peatonal_Pico,Puntos_Interes_Proximos,Distancia_Ancla_Metros,Ubicacion_Esquina,Nivel_Socioeconomico,Densidad_Competencia,Venta_Online_Pct,Ticket_Promedio_USD,Margen_EBITDA_Pct,Ventas_Anuales_Totales_USD
2601,Deportes,152,25.0,91389,8324,451,6,55,0,ABC1,9,0.48,82,0.27,431662
2602,Deportes,143,25.0,100020,7030,474,3,313,0,ABC1,8,0.48,86,0.25,437794
2603,Deportes,136,25.0,97789,8518,488,8,59,1,ABC1,11,0.57,108,0.27,410117
2604,Deportes,179,25.0,80712,4883,446,5,63,0,C3,19,0.56,119,0.28,484055
2605,Deportes,154,25.0,76688,8368,428,5,114,1,ABC1,6,0.64,103,0.26,476632
2606,Deportes,130,25.0,78066,5440,520,4,443,0,C3,4,0.39,58,0.27,269880
2607,Deportes,109,25.0,96679,6447,657,6,32,1,C2,7,0.42,111,0.29,439488
2608,Deportes,139,22.4,68516,4112,560,3,497,0,D,13,0.54,77,0.24,333844
2609,Deportes,155,25.0,120734,10532,450,3,361,0,ABC1,9,0.37,104,0.3,461521
2610,Deportes,135,22.8,109344,5456,586,5,0,0,D,4,0.44,86,0.23,397862
2611,Deportes,103,25.0,122507,8092,565,9,424,1,C3,7,0.47,65,0.27,518699
2612,Deportes,160,23.6,108838,5545,416,8,94,0,D,8,0.39,68,0.24,249256
2613,Deportes,110,24.0,101503,8112,557,6,65,0,C3,17,0.39,75,0.28,311950
2614,Deportes,128,25.0,131916,7985,458,2,318,1,C3,11,0.51,86,0.25,471569
2615,Deportes,148,21.5,74455,6831,599,2,56,0,D,16,0.61,78,0.28,286165
2616,Deportes,173,21.4,138380,6205,639,3,267,1,D,11,0.58,106,0.26,377947
2617,Deportes,136,21.5,110596,6387,531,3,18,0,D,12,0.51,53,0.27,248283
2618,Deportes,115,25.0,101337,8702,442,8,352,0,C3,10,0.44,107,0.26,382196
2619,Deportes,136,25.0,91403,6576,409,4,86,0,C3,11,0.36,121,0.27,293770
2620,Deportes,120,25.0,62438,9486,491,7,126,0,ABC1,15,0.49,132,0.25,700366
2621,Deportes,149,25.0,130075,7760,551,8,681,0,C3,12,0.51,91,0.23,517495
2622,Deportes,176,25.0,83431,6090,533,5,313,1,C3,15,0.47,112,0.28,274112
2623,Deportes,161,22.7,65996,5819,626,6,35,1,D,11,0.46,69,0.23,635106
2624,Deportes,175,25.0,70820,9115,625,4,158,1,C2,2,0.38,86,0.27,509161
2625,Deportes,164,23.5,99432,6901,424,9,873,0,D,11,0.57,49,0.29,309670
2626,Deportes,133,25.0,95238,7023,399,6,190,0,C3,9,0.41,78,0.3,446281
2627,Deportes,150,21.4,88707,6110,484,7,39,0,D,11,0.55,71,0.24,333842
2628,Deportes,155,25.0,123406,8993,393,5,849,0,C2,7,0.61,70,0.29,282134
2629,Deportes,128,25.0,68113,8964,475,4,292,0,ABC1,6,0.58,139,0.24,577875
2630,Deportes,144,25.0,120202,6149,519,3,251,0,C3,5,0.47,100,0.23,282538
2631,Deportes,149,25.0,97403,11383,491,5,84,1,ABC1,14,0.65,133,0.28,724271
2632,Deportes,139,22.3,122549,7284,398,4,4,0,D,18,0.6,54,0.26,397218
2633,Deportes,157,25.0,136366,8215,426,4,16,0,C2,15,0.61,120,0.3,510496
2634,Deportes,129,23.2,103538,5922,521,6,57,0,D,9,0.52,102,0.26,360999
2635,Deportes,102,18.8,103978,8558,385,6,122,0,C3,9,0.53,91,0.25,343279
2636,Deportes,133,25.0,124466,6869,402,6,511,0,C2,7,0.42,122,0.29,420069
2637,Deportes,148,25.0,104331,7962,478,4,105,0,C3,9,0.58,113,0.28,457054
2638,Deportes,135,25.0,67103,8258,571,6,399,0,C3,9,0.48,86,0.27,434117
2639,Deportes,100,25.0,76729,7183,634,6,82,1,ABC1,8,0.59,86,0.26,803782
2640,Deportes,110,24.9,134742,11120,518,7,30,0,ABC1,18,0.49,112,0.24,495254
2641,Deportes,152,25.0,71501,8044,497,6,67,0,C3,17,0.36,66,0.26,519538
2642,Deportes,169,25.0,78557,7715,385,4,30,0,C2,14,0.61,123,0.23,415895
2643,Deportes,168,25.0,79781,8325,578,5,15,0,C3,11,0.47,114,0.28,432445
2644,Deportes,114,25.0,117215,5795,599,5,574,0,C3,11,0.65,93,0.27,354107
2645,Deportes,163,25.0,74773,8181,535,7,176,0,C3,10,0.63,58,0.27,347754
2646,Deportes,122,25.0,80131,8154,572,5,11,0,ABC1,9,0.44,89,0.29,653388
2647,Deportes,117,23.4,137145,7448,581,9,238,0,D,8,0.41,69,0.23,337526
2648,Deportes,125,25.0,86563,5868,397,4,58,0,C3,15,0.55,97,0.24,245170
2649,Deportes,125,25.0,110017,9390,641,8,512,1,C2,13,0.41,89,0.25,551906
2650,Deportes,131,25.0,98356,6186,551,4,19,1,C3,6,0.41,106,0.28,471689
2651,Deportes,157,25.0,60368,8462,515,4,189,0,C2,13,0.57,116,0.22,349047
2652,Deportes,127,25.0,111735,8815,589,9,54,1,C2,12,0.57,96,0.23,440844
2653,Deportes,131,25.0,105953,9392,445,5,176,1,C3,13,0.42,112,0.29,234018
2654,Deportes,162,25.0,94294,8396,573,2,131,0,ABC1,7,0.43,102,0.26,559506
2655,Deportes,160,25.0,122809,9484,541,8,555,0,C3,11,0.59,82,0.23,511375
2656,Deportes,179,25.0,75165,9556,482,5,188,1,ABC1,6,0.4,95,0.22,677599
2657,Deportes,172,23.3,103844,3767,529,9,4,0,D,10,0.42,73,0.24,470856
2658,Deportes,165,25.0,116725,8487,533,6,14,0,C3,15,0.48,113,0.22,325160
2659,Deportes,153,23.6,66290,5240,576,3,3,1,D,5,0.4,79,0.25,395903
2660,Deportes,175,25.0,127510,4988,564,5,371,1,C3,8,0.58,62,0.23,522433
2661,Deportes,107,24.7,75270,6451,405,4,368,0,C2,14,0.37,116,0.24,213840
2662,Deportes,112,22.6,114108,7959,575,7,45,0,C2,7,0.36,123,0.27,586234
2663,Deportes,148,22.3,92567,5198,534,5,158,0,D,8,0.58,63,0.24,380776
2664,Deportes,161,25.0,74045,7968,588,6,277,0,C2,2,0.44,102,0.25,446981
2665,Deportes,100,25.0,87659,4754,483,5,25,1,C3,7,0.63,97,0.26,382341
2666,Deportes,125,25.0,82297,8384,564,8,47,0,ABC1,4,0.53,80,0.24,485630
2667,Deportes,119,25.0,70085,8393,575,6,195,1,C2,12,0.53,68,0.27,385796
2668,Deportes,176,23.6,73403,5715,575,2,36,0,D,8,0.35,85,0.26,529895
2669,Deportes,122,23.4,120593,7455,536,3,567,0,C2,8,0.44,125,0.28,392272
2670,Deportes,174,25.0,61266,9191,529,3,265,1,C3,5,0.47,63,0.25,494136
2671,Deportes,165,23.0,131444,7554,609,5,136,1,D,5,0.51,52,0.25,484647
2672,Deportes,166,25.0,102415,8214,386,5,53,0,C2,7,0.42,88,0.26,332872
2673,Deportes,127,25.0,83493,7859,529,6,96,0,C2,8,0.63,131,0.25,404681
2674,Deportes,178,25.0,84403,9275,507,4,92,0,C2,7,0.5,76,0.24,260820
2675,Deportes,131,25.0,63891,8111,601,7,137,1,ABC1,5,0.44,108,0.23,610089
2676,Deportes,161,25.0,82924,6132,436,6,150,1,C3,16,0.37,92,0.26,426914
2677,Deportes,114,25.0,137775,9748,462,5,126,0,C2,8,0.59,121,0.28,330700
2678,Deportes,145,21.4,94745,6314,569,7,285,0,D,11,0.4,68,0.27,309382
2679,Deportes,155,25.0,71572,8742,575,9,296,1,C3,12,0.56,101,0.26,669013
2680,Deportes,133,25.0,117529,7576,464,6,46,0,C2,7,0.54,100,0.24,658154
2681,Deportes,162,25.0,122178,9716,466,3,96,0,C3,7,0.45,95,0.29,319233
2682,Deportes,113,24.1,88251,6207,529,7,450,0,C3,7,0.61,117,0.27,277566
2683,Deportes,165,25.0,92109,5931,636,5,39,1,C3,4,0.59,67,0.3,505878
2684,Deportes,103,22.8,109914,7948,494,7,221,0,D,9,0.61,83,0.27,406171
2685,Deportes,145,25.0,66852,5704,558,4,263,0,C3,8,0.6,108,0.3,419225
2686,Deportes,108,21.1,127585,11814,485,3,202,0,ABC1,10,0.48,110,0.25,324171
2687,Deportes,112,25.0,127876,8814,622,5,185,1,C3,6,0.46,92,0.3,396527
2688,Deportes,134,21.8,119063,6641,534,5,256,0,D,12,0.37,99,0.24,297405
2689,Deportes,157,25.0,118620,5454,536,3,8,0,C3,6,0.43,101,0.26,306341
2690,Deportes,128,25.0,139769,6647,473,6,166,1,C3,11,0.47,70,0.28,621613
2691,Deportes,122,25.0,101871,8204,398,7,364,0,C3,12,0.39,88,0.28,338715
2692,Deportes,143,22.5,109813,4143,553,6,139,1,D,10,0.37,73,0.25,545821
2693,Deportes,154,25.0,130011,8006,456,3,51,0,C2,8,0.42,73,0.28,358785
2694,Deportes,111,25.0,95502,6537,437,3,12,1,C3,17,0.59,89,0.26,379363
2695,Deportes,126,25.0,137541,5635,494,5,378,0,C2,8,0.5,104,0.26,602407
2696,Deportes,179,25.0,76750,6034,488,8,329,0,C3,16,0.47,89,0.24,262240
2697,Deportes,168,25.0,121265,8577,510,8,417,0,C3,5,0.39,99,0.26,238184
2698,Deportes,160,25.0,68597,9494,461,8,26,0,ABC1,8,0.45,139,0.23,513216
2699,Deportes,151,22.1,86553,5178,434,6,89,0,D,10,0.36,106,0.27,339249
2700,Deportes,162,25.0,120814,7656,510,4,212,1,C3,18,0.41,85,0.24,268797
2701,Joyería,37,12.5,86045,3865,560,5,70,1,D,7,0.29,201,0.37,498865
2702,Joyería,31,10.7,65512,5967,357,8,113,1,C3,8,0.2,460,0.47,730766
2703,Joyería,50,10.0,102904,8166,323,4,188,0,C2,9,0.26,414,0.37,261253
2704,Joyería,41,10.3,111555,7118,515,5,95,0,C3,2,0.28,470,0.42,434183
2705,Joyería,39,17.1,58603,8142,491,6,97,1,C3,11,0.17,374,0.38,434419
2706,Joyería,60,13.2,77339,7013,326,6,265,0,C3,8,0.19,226,0.39,585881
2707,Joyería,67,19.7,92103,5949,361,2,132,1,C3,14,0.31,387,0.45,523695
2708,Joyería,67,17.1,87206,4695,465,6,28,1,D,14,0.27,366,0.38,706930
2709,Joyería,52,7.7,74585,5008,308,5,75,0,D,8,0.28,333,0.42,467414
2710,Joyería,52,14.3,94955,9792,540,6,293,0,ABC1,13,0.18,315,0.39,808969
2711,Joyería,33,7.2,70740,6577,356,3,164,0,C3,4,0.31,291,0.39,232472
2712,Joyería,43,9.2,55259,5724,501,6,119,0,D,10,0.17,199,0.36,361734
2713,Joyería,58,16.5,115036,4972,386,6,137,0,ABC1,12,0.26,497,0.47,388758
2714,Joyería,59,19.1,91664,4789,496,6,48,1,C3,15,0.24,202,0.4,350291
2715,Joyería,41,6.8,97278,3653,487,8,132,0,C3,3,0.25,267,0.42,330854
2716,Joyería,64,18.3,72130,8732,462,5,354,0,ABC1,11,0.17,283,0.42,551116
2717,Joyería,52,8.9,89736,4306,376,5,42,0,C3,13,0.3,319,0.45,599974
2718,Joyería,42,10.1,80059,6086,385,7,22,0,C2,12,0.28,434,0.45,385999
2719,Joyería,50,17.7,101933,4945,417,8,20,1,D,5,0.28,301,0.35,461195
2720,Joyería,60,9.1,74944,6842,367,6,327,0,D,7,0.25,381,0.37,432196
2721,Joyería,67,11.1,50204,4734,486,6,148,0,C2,9,0.31,288,0.39,499592
2722,Joyería,52,13.5,113772,6927,306,7,373,0,C3,7,0.22,420,0.44,245610
2723,Joyería,62,9.0,93541,4060,503,6,281,0,D,16,0.21,404,0.48,527295
2724,Joyería,58,9.2,50914,5320,526,6,572,0,D,7,0.24,408,0.41,333220
2725,Joyería,30,4.7,85799,6986,313,5,79,0,C3,14,0.35,270,0.44,291096
2726,Joyería,50,12.3,66810,4423,528,7,38,0,C2,4,0.17,386,0.42,637362
2727,Joyería,46,8.2,101711,5289,305,4,115,0,D,14,0.27,273,0.43,396859
2728,Joyería,39,7.3,106770,6758,351,4,122,0,C3,15,0.21,474,0.45,406983
2729,Joyería,47,15.0,112641,9157,413,6,356,1,ABC1,8,0.28,619,0.36,706268
2730,Joyería,31,6.9,75545,6835,447,6,191,0,C2,8,0.25,221,0.38,343527
2731,Joyería,30,7.3,69874,4887,359,7,153,1,D,6,0.22,252,0.43,553743
2732,Joyería,48,13.0,61782,7590,470,7,65,0,ABC1,9,0.31,382,0.41,822096
2733,Joyería,64,13.5,83015,8234,453,3,60,0,C2,13,0.21,285,0.37,569681
2734,Joyería,42,14.7,78782,4231,399,6,3,1,C3,2,0.32,248,0.45,318454
2735,Joyería,69,14.2,81206,4783,310,6,357,0,C3,5,0.18,215,0.4,328245
2736,Joyería,53,23.0,93497,7175,402,7,393,1,ABC1,15,0.3,677,0.41,457413
2737,Joyería,39,8.6,71437,4899,360,4,52,0,C3,16,0.23,243,0.37,424495
2738,Joyería,56,11.8,58372,3724,461,7,78,0,D,9,0.16,256,0.45,422407
2739,Joyería,65,15.3,113738,8393,411,5,102,0,C2,3,0.19,493,0.41,638304
2740,Joyería,69,25.0,90628,6545,464,6,53,1,ABC1,10,0.32,598,0.38,888995
2741,Joyería,67,20.4,73865,7147,469,7,312,1,C3,8,0.26,240,0.44,401960
2742,Joyería,45,16.3,80744,5596,451,5,87,1,D,9,0.2,327,0.41,511903
2743,Joyería,60,15.5,85803,3589,529,2,74,1,D,14,0.28,405,0.41,360619
2744,Joyería,54,16.0,56496,7856,414,4,316,0,ABC1,8,0.28,491,0.41,709756
2745,Joyería,55,11.4,107189,5294,380,7,729,0,D,19,0.17,302,0.39,304506
2746,Joyería,53,10.8,73791,7005,478,4,46,0,C2,7,0.19,421,0.47,415385
2747,Joyería,39,13.9,50098,6264,382,8,71,1,C3,7,0.28,417,0.47,610918
2748,Joyería,45,8.4,63171,8458,440,5,19,0,ABC1,10,0.31,595,0.35,505612
2749,Joyería,35,6.2,91800,3758,416,6,197,0,D,15,0.18,240,0.46,441921
2750,Joyería,46,15.7,70777,6614,616,6,143,1,C2,8,0.3,353,0.45,675561
2751,Joyería,46,7.7,101397,5880,448,5,57,0,D,15,0.25,330,0.4,392125
2752,Joyería,30,5.3,117448,7529,460,3,14,0,C3,8,0.24,270,0.45,431731
2753,Joyería,57,11.4,117836,4428,495,7,107,0,C3,17,0.19,225,0.46,823668
2754,Joyería,35,6.6,84476,6590,393,6,26,0,C3,15,0.2,471,0.44,575322
2755,Joyería,33,10.0,91126,10252,334,7,181,1,ABC1,9,0.22,530,0.44,657093
2756,Joyería,35,8.3,117062,5504,469,7,21,0,C3,12,0.35,370,0.42,346882
2757,Joyería,40,11.2,80935,5167,484,6,150,0,ABC1,11,0.25,582,0.42,924953
2758,Joyería,62,13.1,88947,6202,521,7,764,0,C3,9,0.28,262,0.43,498276
2759,Joyería,42,11.6,110677,7046,535,6,5,0,ABC1,8,0.29,434,0.38,905849
2760,Joyería,48,7.9,60763,7542,532,6,356,0,C2,15,0.35,250,0.45,622213
2761,Joyería,32,7.6,83581,4548,343,7,150,0,C2,16,0.32,359,0.43,305938
2762,Joyería,68,24.7,77372,5147,571,4,114,1,C3,7,0.17,311,0.37,679888
2763,Joyería,35,6.6,119298,3543,455,7,458,0,D,8,0.22,446,0.35,444981
2764,Joyería,69,21.7,82112,4577,434,4,778,1,C3,7,0.33,446,0.36,524324
2765,Joyería,35,7.2,115876,5777,304,4,158,0,D,9,0.27,379,0.46,412912
2766,Joyería,44,9.8,113520,6083,484,8,16,0,D,9,0.16,408,0.38,536566
2767,Joyería,67,14.2,116846,3967,428,7,231,0,C3,2,0.33,357,0.42,291379
2768,Joyería,32,5.8,71325,5379,493,4,6,0,C3,14,0.34,235,0.4,608379
2769,Joyería,31,7.6,80623,4216,511,6,137,0,C2,8,0.27,484,0.38,596756
2770,Joyería,53,8.6,85150,6365,458,9,328,0,C3,4,0.27,286,0.36,590299
2771,Joyería,30,9.0,79814,7190,339,9,123,0,ABC1,7,0.17,480,0.46,404435
2772,Joyería,50,18.7,117413,5595,380,6,349,1,C3,3,0.29,461,0.4,507217
2773,Joyería,67,10.8,51624,3473,458,9,41,0,D,9,0.21,232,0.43,527629
2774,Joyería,43,15.2,80825,5523,455,6,11,1,C3,10,0.15,237,0.44,639220
2775,Joyería,58,21.8,56829,4742,482,8,412,1,D,15,0.21,282,0.38,428946
2776,Joyería,37,9.3,63125,6989,512,7,257,0,C3,9,0.24,249,0.43,617853
2777,Joyería,30,5.0,92365,5995,310,4,131,0,D,14,0.21,380,0.42,308344
2778,Joyería,48,12.5,57820,7366,347,4,211,1,C3,12,0.3,234,0.44,543907
2779,Joyería,59,16.2,77139,7078,385,5,583,1,D,8,0.21,260,0.42,457507
2780,Joyería,57,14.5,66198,5269,436,4,75,0,C3,3,0.22,292,0.47,410388
2781,Joyería,53,9.2,118736,6421,424,8,7,0,C3,7,0.34,483,0.44,522299
2782,Joyería,63,10.2,56929,5623,443,4,167,0,C3,10,0.17,216,0.48,443234
2783,Joyería,46,10.4,75473,4754,485,8,421,0,C3,18,0.31,353,0.44,546203
2784,Joyería,46,8.1,61290,6606,307,4,74,0,C3,4,0.33,410,0.4,451449
2785,Joyería,47,11.3,53354,5958,420,3,104,0,C2,3,0.23,421,0.37,272324
2786,Joyería,39,16.2,84487,3954,364,6,540,1,C3,12,0.19,272,0.45,476856
2787,Joyería,61,15.7,75545,5228,517,6,326,0,C3,9,0.21,352,0.42,420840
2788,Joyería,49,8.2,70665,4036,539,3,57,0,D,11,0.26,269,0.47,633983
2789,Joyería,31,10.5,102705,4705,337,8,137,1,C2,10,0.18,415,0.43,400773
2790,Joyería,59,10.0,103282,6439,510,7,219,0,D,8,0.23,331,0.36,460897
2791,Joyería,47,15.9,51021,5375,347,6,62,1,C3,6,0.35,479,0.42,544116
2792,Joyería,68,14.5,77969,3236,431,4,24,0,D,7,0.15,346,0.41,580636
2793,Joyería,68,18.2,56573,4816,535,4,29,0,ABC1,8,0.25,521,0.4,554185
2794,Joyería,49,8.3,82596,3962,425,8,106,0,C3,7,0.23,498,0.42,456109
2795,Joyería,58,14.9,114595,5093,422,6,97,0,C3,6,0.27,364,0.46,343855
2796,Joyería,69,15.7,106265,6756,304,4,307,0,C2,4,0.24,259,0.46,391045
2797,Joyería,62,13.8,116335,8238,466,4,135,0,C2,4,0.19,329,0.43,642120
2798,Joyería,38,6.0,60593,6305,354,7,135,0,C3,11,0.3,434,0.46,481711
2799,Joyería,51,13.0,119623,7743,371,5,247,0,C2,6,0.16,287,0.37,501645
2800,Joyería,68,10.7,55278,6235,300,6,414,0,D,13,0.35,291,0.44,333290
2801,Joyería,53,10.4,87282,6107,470,4,15,0,D,11,0.18,251,0.39,309530
2802,Joyería,48,11.4,62104,8494,496,2,77,0,C2,9,0.35,358,0.44,413589
2803,Joyería,57,11.5,61945,5622,431,3,271,0,C3,5,0.28,375,0.45,404130
2804,Joyería,35,9.1,72371,4156,590,3,87,1,C3,11,0.19,340,0.39,750774
2805,Joyería,34,6.9,86582,3737,537,8,275,0,D,16,0.18,393,0.48,492304
2806,Joyería,52,12.4,73669,9168,332,2,66,0,ABC1,13,0.32,482,0.37,465334
2807,Joyería,55,11.0,96508,5375,415,5,625,0,D,8,0.24,183,0.43,278695
2808,Joyería,67,13.7,81086,7437,462,3,55,0,C3,16,0.19,217,0.35,418026
2809,Joyería,53,14.2,67690,4145,491,4,511,1,C3,3,0.26,324,0.38,419855
2810,Joyería,45,12.9,65113,5366,469,8,284,1,C2,12,0.31,353,0.47,585582
2811,Joyería,42,8.3,105099,3680,502,5,512,0,D,8,0.33,212,0.35,365957
2812,Joyería,68,12.0,50127,8234,308,4,245,0,C2,10,0.28,405,0.38,296409
2813,Joyería,41,11.9,92716,6262,364,9,16,1,D,9,0.25,388,0.36,320674
2814,Joyería,68,15.9,96657,3082,473,4,176,0,D,18,0.24,344,0.47,509625
2815,Joyería,60,14.8,110536,4752,304,6,34,0,C3,7,0.33,300,0.42,299605
2816,Joyería,47,8.3,92151,6128,490,3,368,0,D,7,0.3,257,0.36,308148
2817,Joyería,65,12.3,54272,6691,455,5,23,0,D,11,0.34,267,0.4,609152
2818,Joyería,36,13.7,91505,6335,500,7,533,1,C3,8,0.29,412,0.41,730782
2819,Joyería,39,10.0,108724,6612,447,6,295,1,D,10,0.29,273,0.44,309299
2820,Joyería,38,5.9,72182,5812,531,6,282,0,D,18,0.34,209,0.37,375842
2821,Joyería,57,12.1,88558,6707,523,6,16,0,C3,10,0.25,208,0.48,749119
2822,Joyería,40,7.3,52355,4062,370,5,85,0,C2,19,0.16,325,0.41,482429
2823,Joyería,43,10.2,55551,3501,469,6,292,0,D,9,0.25,423,0.4,609124
2824,Joyería,41,9.4,73605,8024,543,6,196,0,C3,13,0.29,349,0.37,475518
2825,Joyería,50,12.5,66571,4579,371,5,378,0,ABC1,8,0.19,366,0.42,435178
2826,Joyería,38,5.9,90772,3938,346,4,22,0,D,5,0.26,268,0.47,246633
2827,Joyería,33,7.7,64670,5532,490,6,130,0,C3,8,0.25,415,0.42,786305
2828,Joyería,31,6.2,50809,3418,373,2,159,0,D,4,0.32,173,0.43,502169
2829,Joyería,51,8.9,56727,5579,441,3,8,0,C3,14,0.16,475,0.36,525055
2830,Joyería,31,8.0,88868,6401,409,4,240,0,C3,8,0.25,434,0.35,275624
2831,Joyería,57,12.0,103242,7715,377,5,4,0,ABC1,8,0.16,444,0.41,706761
2832,Joyería,57,20.0,53311,3128,558,5,549,1,D,11,0.22,340,0.39,481126
2833,Joyería,30,5.9,67324,7182,377,9,20,0,C3,8,0.24,415,0.47,702358
2834,Joyería,31,11.6,106231,8088,431,8,310,1,C2,16,0.28,414,0.47,391223
2835,Joyería,42,7.8,72168,4805,331,6,107,0,D,13,0.24,225,0.47,353544
2836,Joyería,53,11.6,58971,5242,548,6,48,0,C3,6,0.35,442,0.39,463429
2837,Joyería,41,17.0,119937,5276,508,2,52,1,ABC1,17,0.17,357,0.43,439166
2838,Joyería,61,23.7,97233,6450,564,3,287,1,C2,10,0.25,414,0.36,659612
2839,Joyería,57,16.9,50906,5968,545,4,358,1,C3,9,0.32,301,0.46,372176
2840,Joyería,68,15.7,115709,7729,420,5,48,0,C2,4,0.19,356,0.39,338598
2841,Joyería,60,11.7,61671,5146,473,6,171,0,ABC1,9,0.19,440,0.4,845423
2842,Joyería,50,12.6,114228,6620,502,7,131,0,C2,15,0.2,248,0.37,653757
2843,Joyería,60,11.3,67572,8699,302,5,42,0,ABC1,14,0.23,437,0.37,655814
2844,Joyería,54,13.1,66934,5239,351,5,766,0,C3,10,0.17,259,0.37,447596
2845,Joyería,39,7.2,67058,6891,471,5,7,0,C2,8,0.31,310,0.41,664170
2846,Joyería,54,10.0,61173,4638,498,5,171,0,C3,7,0.22,245,0.46,695567
2847,Joyería,60,18.9,70884,3242,347,6,28,1,D,18,0.29,235,0.42,378894
2848,Joyería,51,11.5,56381,5119,511,7,110,0,C3,5,0.29,451,0.42,819419
2849,Joyería,32,12.8,117611,7966,593,6,203,1,C2,4,0.26,395,0.37,830079
2850,Joyería,57,14.7,58715,6361,311,4,62,0,C3,5,0.23,242,0.39,496243
2851,Joyería,32,9.8,96688,4541,363,5,134,1,D,7,0.29,182,0.36,442158
2852,Joyería,60,14.1,81049,5839,327,5,402,0,C2,5,0.29,245,0.42,455719
2853,Joyería,64,11.8,105121,3627,534,4,842,0,C3,4,0.25,273,0.44,467403
2854,Joyería,44,15.4,51935,7133,497,7,88,1,C3,12,0.18,466,0.35,779097
2855,Joyería,58,14.5,62943,7108,541,6,180,0,C3,14,0.29,243,0.36,455722
2856,Joyería,53,15.6,101630,5418,508,7,514,1,C3,13,0.34,326,0.45,727176
2857,Joyería,44,8.8,96931,3621,400,8,3,0,C3,7,0.27,365,0.47,575035
2858,Joyería,31,7.5,110740,7544,548,6,58,0,C2,15,0.22,331,0.46,796497
2859,Joyería,46,8.3,51212,6457,450,7,24,0,C2,11,0.21,240,0.46,452598
2860,Joyería,66,12.4,116488,4291,499,4,5,0,D,4,0.15,300,0.37,607885
2861,Joyería,62,12.1,104598,4616,474,7,224,0,D,6,0.15,368,0.39,388306
2862,Joyería,57,10.0,83699,5169,494,5,59,0,C2,10,0.16,313,0.36,547123
2863,Joyería,53,11.3,74254,3979,322,4,649,0,C3,11,0.28,266,0.38,214594
2864,Joyería,58,19.4,72674,7546,364,5,212,1,ABC1,8,0.33,595,0.48,645947
2865,Joyería,52,14.7,104047,8151,513,6,67,0,ABC1,8,0.24,577,0.4,820229
2866,Joyería,49,11.5,65392,8367,373,5,118,0,C2,10,0.17,347,0.38,634188
2867,Joyería,43,17.2,118623,6268,504,7,133,1,C2,9,0.32,325,0.45,760925
2868,Joyería,47,12.5,59888,5621,434,8,365,0,ABC1,9,0.19,330,0.36,772645
2869,Joyería,66,14.3,79885,6248,369,9,53,0,C3,13,0.31,399,0.37,449329
2870,Joyería,35,6.7,60214,3608,534,3,102,0,C3,6,0.33,330,0.38,420742
2871,Joyería,47,13.2,110001,4456,603,3,262,1,C2,10,0.2,303,0.47,795165
2872,Joyería,40,9.9,78755,4244,521,9,114,0,C3,7,0.18,425,0.36,749949
2873,Joyería,38,8.9,50215,5194,541,5,365,0,D,8,0.32,421,0.38,434244
2874,Joyería,31,8.0,60462,4470,486,6,80,0,C2,9,0.26,333,0.48,786109
2875,Joyería,50,11.0,90936,10174,446,4,233,0,ABC1,14,0.24,613,0.36,850617
2876,Joyería,42,13.5,100224,7718,380,4,188,1,ABC1,12,0.27,373,0.38,672707
2877,Joyería,60,14.1,65134,4003,300,9,16,0,C3,10,0.34,274,0.44,298885
2878,Joyería,30,7.1,112813,8820,435,3,11,0,C2,9,0.15,493,0.37,420989
2879,Joyería,45,10.9,68807,8470,471,7,17,0,C2,7,0.32,387,0.37,401481
2880,Joyería,59,12.4,91520,5616,523,6,96,0,C2,19,0.25,271,0.42,852626
2881,Joyería,67,15.1,84750,6666,486,5,196,0,ABC1,8,0.29,613,0.36,625735
2882,Joyería,66,16.9,102672,7018,333,7,57,0,C3,9,0.28,465,0.37,587665
2883,Joyería,35,7.3,58528,8591,310,5,403,0,C2,17,0.16,355,0.39,349227
2884,Joyería,51,9.5,78686,4450,453,6,16,0,D,11,0.28,171,0.46,374953
2885,Joyería,65,11.3,96287,8307,474,4,288,0,C2,5,0.28,535,0.47,474951
2886,Joyería,38,11.9,105048,6596,539,5,25,1,ABC1,7,0.3,446,0.38,896192
2887,Joyería,31,5.3,101552,3196,423,5,48,0,D,7,0.27,171,0.39,331051
2888,Joyería,42,5.9,67958,6317,388,5,1000,0,D,7,0.18,272,0.44,343490
2889,Joyería,54,10.4,85984,7120,528,4,141,0,C2,7,0.26,257,0.38,444592
2890,Joyería,40,11.0,69754,5788,456,5,118,1,C2,7,0.25,326,0.45,464308
2891,Joyería,61,10.5,110415,5756,339,4,204,0,D,11,0.16,275,0.41,367701
2892,Joyería,51,14.2,82938,5988,329,6,102,0,ABC1,6,0.25,308,0.38,749480
2893,Joyería,31,6.6,59405,6810,496,7,674,0,D,9,0.18,270,0.39,512675
2894,Joyería,64,11.1,103820,7938,326,5,42,0,C3,9,0.25,478,0.47,664474
2895,Joyería,58,10.5,95389,5603,307,7,289,0,ABC1,6,0.29,291,0.46,611744
2896,Joyería,30,5.0,114443,4485,382,7,157,0,C3,17,0.29,203,0.36,516717
2897,Joyería,63,15.6,79427,4233,408,6,45,0,C3,5,0.31,433,0.44,354477
2898,Joyería,35,13.2,90070,8580,580,6,354,1,ABC1,16,0.22,518,0.43,737577
2899,Joyería,64,14.3,85421,4166,402,8,185,0,D,12,0.29,423,0.36,479652
