ID_Local,Rubro,Superficie_m2,Metros_Vidriera,Inversion_CAPEX_USD,Antiguedad_Anios,Inversion_Marketing_Mensual_USD,Alquiler_Mensual_USD,Transito_Peatonal_Pico,Puntos_Interes_Proximos,Distancia_Ancla_Metros,Ubicacion_Esquina,Nivel_Socioeconomico,Densidad_Poblacional_Hab_Km2,Tipo_Ubicacion,Densidad_Competencia,Venta_Online_Pct,Ticket_Promedio_USD,Posicionamiento_Precio,Margen_EBITDA_Pct,Ventas_Anuales_Totales_USD
3864,Supermercado,330,29.6,616923,8.7,1818,13634,493,2,503,0,ABC1,7144,Barrio Residencial,4,0.15,35,Medio,0.09,1168223
3865,Supermercado,284,27.8,445980,6.2,1014,11730,569,6,53,1,C3,14156,Calle Comercial,13,0.36,61,Medio,0.08,1643836
3866,Supermercado,270,26.1,621868,11.4,2567,11400,809,8,80,0,C3,16869,Centro Comercial,6,0.16,54,Medio,0.09,3034893
3867,Supermercado,285,27.9,402870,2.0,737,8684,638,5,166,1,C3,19858,Calle Comercial,14,0.36,41,Económico,0.08,1428291
3868,Supermercado,160,20.4,365686,14.0,2366,13838,909,5,88,1,ABC1,9680,Shopping,8,0.33,134,Premium,0.08,11697304
3869,Supermercado,381,38.0,697774,12.6,751,21740,739,5,199,0,C3,18306,Centro Comercial,9,0.3,76,Medio,0.08,2379428
3870,Supermercado,208,23.6,282004,13.2,1880,7699,931,8,278,0,D,20873,Centro Comercial,11,0.31,44,Medio-Alto,0.09,2114780
3871,Supermercado,287,25.2,611717,7.4,2328,16834,871,7,210,0,C2,13062,Centro Comercial,9,0.24,54,Medio,0.08,3460777
3872,Supermercado,367,33.2,911125,4.1,2417,20255,928,3,84,1,D,23734,Shopping,9,0.25,66,Medio,0.09,2979732
3873,Supermercado,207,23.1,458220,1.8,1964,3670,250,4,543,0,D,17765,Barrio Residencial,4,0.11,35,Medio,0.09,499980
3874,Supermercado,353,28.5,512049,4.5,1312,9261,545,5,123,0,D,19197,Calle Comercial,9,0.3,26,Económico,0.08,823254
3875,Supermercado,256,25.6,490403,4.6,2508,19288,886,5,102,1,C2,12820,Shopping,9,0.18,70,Medio,0.08,5529896
3876,Supermercado,243,24.7,325292,14.5,1778,14644,618,9,122,1,C3,19021,Shopping,9,0.37,63,Medio,0.08,3545258
3877,Supermercado,266,25.2,648428,12.6,488,7256,580,7,492,0,D,15079,Calle Comercial,14,0.32,33,Medio,0.09,777960
3878,Supermercado,378,25.3,703015,8.3,1519,9606,602,8,368,0,D,17552,Calle Comercial,6,0.11,97,Medio-Alto,0.09,1664376
3879,Supermercado,173,18.3,294309,14.1,909,17721,926,5,13,0,ABC1,10182,Shopping,11,0.3,93,Medio-Alto,0.07,7073964
3880,Supermercado,236,23.9,341249,9.3,1009,6017,832,4,312,1,D,24644,Calle Comercial,10,0.39,59,Medio-Alto,0.08,1529437
3881,Supermercado,316,25.6,499804,11.3,2002,11807,739,8,58,0,D,18411,Centro Comercial,7,0.25,28,Medio,0.09,1845921
3882,Supermercado,268,26.3,464547,10.6,1327,11436,686,5,545,1,C3,20464,Calle Comercial,8,0.17,55,Medio,0.09,1563902
3883,Supermercado,336,30.2,768163,10.9,914,10964,364,3,716,0,C3,12589,Barrio Residencial,2,0.36,72,Medio-Alto,0.08,686584
3884,Supermercado,376,37.1,781526,6.2,1988,10234,520,5,589,1,D,18603,Calle Comercial,8,0.38,42,Económico,0.09,841364
3885,Supermercado,286,25.2,526863,1.3,1650,13616,864,6,22,0,D,16362,Centro Comercial,11,0.12,83,Medio-Alto,0.07,2256385
3886,Supermercado,370,32.8,535431,9.8,1091,9997,445,3,357,0,C3,14413,Barrio Residencial,5,0.38,53,Económico,0.08,981034
3887,Supermercado,294,27.8,634119,7.7,998,7639,464,3,476,0,C2,16345,Barrio Residencial,7,0.17,68,Medio-Alto,0.08,1086642
3888,Supermercado,331,32.5,803189,11.6,1432,21608,810,4,161,0,ABC1,10139,Calle Comercial,5,0.11,47,Medio-Alto,0.08,2765291
3889,Supermercado,236,24.5,412664,13.1,1304,7529,453,3,633,0,C3,15511,Barrio Residencial,4,0.13,55,Medio,0.08,866591
3890,Supermercado,298,28.6,701747,11.3,1641,11696,735,8,62,0,C3,15261,Calle Comercial,11,0.24,59,Medio-Alto,0.08,1969278
3891,Supermercado,352,27.4,727965,12.8,1980,10053,295,2,444,0,C2,14386,Barrio Residencial,3,0.12,59,Medio-Alto,0.08,995625
3892,Supermercado,249,24.9,539241,8.2,504,14342,632,7,284,1,C2,14805,Centro Comercial,9,0.12,46,Medio,0.09,2276724
3893,Supermercado,387,35.0,883010,1.3,2580,30574,742,9,46,0,C2,14895,Shopping,12,0.29,37,Medio-Alto,0.09,2615890
3894,Supermercado,157,16.5,199720,13.2,2169,6072,872,6,95,0,C3,13601,Centro Comercial,6,0.3,96,Premium,0.08,3947491
3895,Supermercado,312,28.3,676110,2.1,2250,8373,250,3,314,0,C3,21412,Barrio Residencial,6,0.16,26,Medio,0.08,660383
3896,Supermercado,348,25.7,519617,9.2,1729,13446,535,5,137,1,C3,14792,Calle Comercial,9,0.36,29,Económico,0.08,1553753
3897,Supermercado,217,24.4,298551,8.9,1950,8599,383,3,772,0,ABC1,9442,Barrio Residencial,5,0.27,80,Medio,0.08,1155286
3898,Supermercado,175,23.6,261353,7.9,923,4133,383,4,621,0,D,21978,Barrio Residencial,5,0.1,42,Económico,0.08,545189
3899,Supermercado,275,27.1,476006,1.7,2498,10403,411,3,746,0,ABC1,8232,Barrio Residencial,2,0.4,55,Medio,0.09,994081
3900,Supermercado,373,33.4,900372,11.8,2560,10140,297,4,591,1,D,22108,Barrio Residencial,5,0.33,36,Económico,0.08,594470
3901,Supermercado,239,24.7,439056,6.5,1510,21443,667,7,140,1,ABC1,6871,Shopping,9,0.14,79,Medio,0.08,5599863
3902,Supermercado,392,36.8,525719,11.2,808,27277,685,6,353,1,ABC1,6750,Calle Comercial,8,0.27,31,Medio,0.08,1903871
3903,Supermercado,229,23.8,426880,3.2,2502,5080,407,4,310,0,C3,21816,Barrio Residencial,4,0.35,45,Medio,0.08,829043
3904,Supermercado,252,25.1,377118,2.4,868,12668,694,4,290,0,C2,16708,Calle Comercial,12,0.19,79,Medio,0.09,1715237
3905,Supermercado,158,24.6,190820,0.7,2613,5573,790,6,102,0,C2,11255,Calle Comercial,8,0.39,41,Económico,0.09,2399167
3906,Supermercado,328,28.6,595556,14.3,1150,37642,895,3,111,0,ABC1,5354,Shopping,13,0.27,24,Económico,0.09,3801050
3907,Supermercado,327,26.5,665202,10.0,2235,14492,562,4,93,0,C2,13853,Calle Comercial,10,0.32,36,Medio-Alto,0.08,1773874
3908,Supermercado,247,24.8,452455,6.1,2115,21260,698,4,99,0,ABC1,10546,Shopping,8,0.26,79,Medio,0.09,5504936
3909,Supermercado,150,21.5,256538,13.4,1867,13124,834,6,73,0,C2,14782,Shopping,16,0.2,46,Medio-Alto,0.09,4220170
3910,Supermercado,389,26.0,896828,1.0,1295,10575,817,6,514,0,D,20955,Calle Comercial,7,0.11,57,Premium,0.08,1048946
3911,Supermercado,185,24.3,276601,8.3,1623,10087,690,5,586,1,C2,11568,Calle Comercial,11,0.31,36,Medio,0.07,1685457
3912,Supermercado,257,25.5,421015,0.5,2514,10790,747,5,196,0,C3,13061,Calle Comercial,10,0.29,61,Económico,0.09,1758912
3913,Supermercado,223,23.7,422157,7.2,855,16966,819,3,38,1,C3,21028,Shopping,10,0.22,25,Medio,0.08,2335524
3914,Supermercado,334,30.1,584647,13.9,2468,10882,277,5,208,1,C3,16939,Barrio Residencial,7,0.24,35,Medio,0.09,902471
3915,Supermercado,324,30.3,486939,6.0,958,17105,782,7,298,0,C3,18317,Centro Comercial,7,0.3,34,Medio-Alto,0.09,1587675
3916,Supermercado,395,28.7,759924,13.2,1852,10249,758,7,55,0,D,20169,Calle Comercial,6,0.34,32,Medio,0.07,1386280
3917,Supermercado,321,31.6,745946,4.3,2021,10424,326,2,476,0,C3,20912,Barrio Residencial,4,0.11,27,Medio,0.09,522687
3918,Supermercado,233,24.7,290048,4.9,809,7137,693,6,209,1,D,17215,Calle Comercial,5,0.27,108,Premium,0.07,2046719
3919,Supermercado,153,22.1,336473,5.7,2192,4007,393,3,392,1,D,19470,Barrio Residencial,6,0.12,88,Medio-Alto,0.07,1131818
3920,Supermercado,201,21.8,342448,10.1,1652,4813,498,4,768,0,C3,14238,Barrio Residencial,2,0.2,64,Medio,0.08,919352
3921,Supermercado,201,22.1,343117,12.1,1935,7268,818,4,544,0,C2,17570,Calle Comercial,7,0.38,69,Medio,0.09,2394702
3922,Supermercado,222,24.6,296737,5.3,2283,8360,665,7,57,0,C3,13315,Calle Comercial,6,0.4,36,Medio,0.07,1661240
3923,Supermercado,202,24.0,428800,7.9,1915,17923,800,8,46,0,ABC1,7005,Centro Comercial,13,0.19,71,Medio,0.08,4888079
3924,Supermercado,195,22.2,402772,5.6,1401,6609,731,5,375,0,C3,21696,Calle Comercial,7,0.38,53,Medio-Alto,0.08,1515557
3925,Supermercado,284,25.3,535451,3.3,2097,16468,819,6,269,0,C3,20662,Centro Comercial,8,0.32,77,Medio-Alto,0.09,2356341
3926,Supermercado,237,24.4,427151,9.9,1331,13810,760,5,243,0,C3,21635,Centro Comercial,6,0.16,49,Medio-Alto,0.07,1849873
3927,Supermercado,398,39.7,795918,6.4,2249,26297,626,6,259,0,C2,15257,Centro Comercial,8,0.28,44,Económico,0.07,2228093
3928,Supermercado,366,31.1,908978,10.8,1403,19697,669,6,58,0,C2,11370,Centro Comercial,10,0.24,62,Medio,0.07,3012375
3929,Supermercado,376,31.8,609541,9.1,1350,20696,684,8,319,1,ABC1,10347,Calle Comercial,10,0.15,87,Medio-Alto,0.07,3783485
3930,Supermercado,340,31.8,823125,12.1,1003,9230,348,2,332,1,C2,11830,Barrio Residencial,4,0.32,84,Medio-Alto,0.09,1364522
3931,Supermercado,322,30.1,636406,10.8,1985,11574,785,5,258,0,D,20690,Calle Comercial,14,0.28,76,Medio,0.09,1633485
3932,Supermercado,352,32.1,549397,13.0,1088,20700,733,6,169,0,ABC1,11668,Centro Comercial,8,0.15,35,Económico,0.08,3163943
3933,Supermercado,365,35.5,573357,7.8,1472,16780,732,8,492,0,C2,12679,Calle Comercial,5,0.38,58,Medio-Alto,0.07,1947110
3934,Supermercado,320,28.2,416491,14.1,1343,10401,385,5,772,0,ABC1,5531,Barrio Residencial,3,0.32,23,Económico,0.09,725005
3935,Supermercado,254,25.3,554253,8.6,2135,15391,755,9,95,0,D,23817,Shopping,12,0.18,55,Económico,0.08,2344727
3936,Supermercado,249,25.0,518561,9.2,1941,9844,785,7,225,0,C3,18799,Centro Comercial,9,0.29,28,Económico,0.07,2213968
3937,Supermercado,160,17.1,195340,1.6,1681,12826,939,6,207,0,ABC1,10130,Centro Comercial,9,0.28,48,Medio,0.08,3364105
3938,Supermercado,276,25.2,455692,1.5,1323,4926,297,2,249,0,D,24697,Barrio Residencial,3,0.32,31,Medio,0.08,542394
3939,Supermercado,376,25.5,841562,6.9,1721,14819,501,6,354,0,C2,11308,Calle Comercial,5,0.18,51,Económico,0.08,1487045
3940,Supermercado,340,32.4,545594,8.7,2499,8121,317,5,632,1,D,20566,Barrio Residencial,3,0.21,76,Medio-Alto,0.07,807209
3941,Supermercado,337,28.7,441052,4.1,2252,18337,827,5,141,0,C3,14880,Centro Comercial,10,0.14,60,Medio,0.09,2732350
3942,Supermercado,304,30.0,450623,6.9,790,18202,936,8,142,0,C3,19372,Shopping,8,0.3,79,Medio,0.07,3442939
3943,Supermercado,173,25.0,281029,14.0,2415,11849,853,3,88,0,C3,18251,Shopping,9,0.38,68,Medio,0.08,3712635
3944,Supermercado,176,23.7,285468,6.3,1079,5769,820,8,218,1,D,15870,Centro Comercial,9,0.19,32,Medio,0.08,1587920
3945,Supermercado,182,24.6,227237,7.5,959,4509,337,3,387,0,C3,19752,Barrio Residencial,4,0.2,36,Medio-Alto,0.07,586128
3946,Supermercado,198,23.1,301183,3.7,1737,3526,413,2,422,1,D,21018,Barrio Residencial,7,0.18,125,Premium,0.09,1342912
3947,Supermercado,249,24.9,476920,4.4,1013,29182,604,3,100,0,ABC1,6539,Shopping,10,0.14,49,Medio,0.08,3658309
3948,Supermercado,177,20.9,275400,8.8,694,7561,829,6,191,0,C3,16973,Centro Comercial,10,0.38,51,Económico,0.08,1939446
3949,Supermercado,203,21.3,264902,14.7,971,7907,693,5,224,0,D,18841,Centro Comercial,8,0.28,78,Medio-Alto,0.08,2126371
3950,Supermercado,191,24.1,345181,12.5,1157,6950,792,4,226,1,D,23607,Calle Comercial,10,0.39,51,Económico,0.08,1690910
3951,Supermercado,391,27.5,950458,1.6,2642,16399,728,6,372,0,C3,12542,Calle Comercial,6,0.11,25,Medio,0.08,1130514
3952,Supermercado,393,27.0,782388,10.1,2011,10772,560,4,386,0,D,24292,Calle Comercial,10,0.25,78,Medio,0.08,1240706
3953,Supermercado,267,25.6,377139,3.8,1757,10467,794,7,525,1,C2,14385,Calle Comercial,8,0.34,58,Medio,0.07,1918757
3954,Supermercado,291,26.1,363285,3.9,2339,12674,285,3,641,0,ABC1,8279,Barrio Residencial,3,0.33,35,Medio,0.08,1012580
3955,Supermercado,289,25.7,488095,12.6,924,13550,629,6,403,0,ABC1,6686,Calle Comercial,10,0.2,91,Premium,0.08,2359712
3956,Supermercado,277,27.0,359909,11.7,1525,13503,686,8,82,1,ABC1,10310,Calle Comercial,9,0.14,28,Económico,0.08,2773085
3957,Supermercado,339,27.8,579967,13.2,1724,24135,747,7,153,0,ABC1,9188,Centro Comercial,12,0.13,68,Premium,0.08,4041496
3958,Supermercado,287,28.5,403551,6.0,1105,14975,635,5,221,1,C3,16083,Centro Comercial,10,0.2,60,Medio,0.09,2012570
3959,Supermercado,329,28.9,620685,13.3,685,9247,496,3,634,0,C2,13340,Barrio Residencial,6,0.24,69,Medio,0.08,1075589
3960,Supermercado,248,24.9,359633,13.4,854,6538,653,4,337,0,D,23353,Calle Comercial,13,0.15,49,Premium,0.08,1244896
3961,Supermercado,154,16.0,235392,3.0,546,4477,543,5,243,0,D,15313,Calle Comercial,14,0.29,76,Medio,0.09,1116785
3962,Supermercado,155,22.2,359314,14.8,711,18127,729,4,74,1,ABC1,8123,Shopping,12,0.18,36,Medio,0.09,3841523
3963,Supermercado,163,24.4,328659,14.9,1816,4585,324,2,590,0,C3,20819,Barrio Residencial,2,0.15,45,Medio,0.07,686801
3964,Supermercado,273,27.1,504250,6.4,535,11202,651,6,14,1,C3,13232,Centro Comercial,6,0.26,47,Medio,0.07,2309714
3965,Supermercado,151,22.9,370534,9.1,2613,7011,301,5,486,1,ABC1,11435,Barrio Residencial,3,0.36,44,Medio,0.07,1619371
3966,Supermercado,235,24.2,401179,10.1,2102,12865,748,6,218,0,C2,11424,Centro Comercial,9,0.4,52,Medio,0.07,2597065
3967,Supermercado,244,24.8,501652,9.0,2546,13204,678,8,523,1,C2,12849,Calle Comercial,12,0.27,59,Medio,0.09,2049698
3968,Supermercado,160,17.6,324078,4.4,2285,5233,667,8,299,0,D,16955,Calle Comercial,13,0.14,100,Medio-Alto,0.09,1905283
3969,Supermercado,281,27.4,669032,7.5,770,16631,674,6,45,0,D,21178,Shopping,14,0.19,75,Medio,0.08,2099187
3970,Supermercado,211,22.3,391871,9.8,2661,15337,599,9,119,1,C3,15450,Shopping,11,0.19,50,Medio,0.09,2970945
3971,Supermercado,298,25.3,430018,9.6,458,20932,617,4,148,1,C3,17759,Shopping,15,0.15,36,Medio-Alto,0.08,2018088
3972,Supermercado,220,23.1,268586,8.4,2231,15576,712,3,80,0,C3,21321,Shopping,9,0.13,21,Económico,0.07,2363073
3973,Supermercado,320,29.3,656281,3.8,489,12263,683,8,35,1,C3,13340,Centro Comercial,7,0.21,76,Medio,0.09,2640899
3974,Supermercado,367,29.7,691592,7.7,1830,11834,567,6,378,0,D,18086,Calle Comercial,14,0.19,97,Medio-Alto,0.08,1358892
3975,Supermercado,298,25.4,516660,5.8,2473,11045,559,6,352,1,C3,13041,Calle Comercial,10,0.25,53,Medio-Alto,0.08,1562510
3976,Supermercado,246,24.8,503210,14.3,2455,13191,630,7,271,0,C2,15043,Centro Comercial,7,0.12,63,Medio-Alto,0.07,2916621
3977,Supermercado,206,21.9,438797,12.1,592,10216,769,6,112,1,C3,16862,Centro Comercial,12,0.19,48,Medio,0.09,2327397
3978,Supermercado,292,25.7,675909,13.6,1046,7634,304,4,299,1,C3,13552,Barrio Residencial,3,0.29,62,Medio,0.07,879200
3979,Supermercado,177,22.8,264052,1.0,1289,10286,903,7,55,0,C2,14839,Centro Comercial,12,0.19,36,Medio,0.07,2693738
3980,Supermercado,336,29.4,807886,5.3,2591,10263,509,5,97,1,D,19374,Calle Comercial,9,0.29,83,Medio-Alto,0.08,1784880
3981,Supermercado,234,23.6,370878,13.3,1730,19779,716,6,182,1,ABC1,8550,Centro Comercial,9,0.38,35,Medio,0.08,3303072
3982,Supermercado,324,28.8,756325,8.2,1668,7880,442,3,212,0,C3,20788,Barrio Residencial,6,0.35,32,Medio,0.08,860230
3983,Supermercado,264,25.1,620227,1.5,2277,11000,936,7,167,0,C3,13350,Centro Comercial,7,0.28,59,Medio,0.08,2340829
3984,Supermercado,179,20.5,337368,12.7,601,6592,739,4,490,0,C2,14998,Calle Comercial,9,0.32,74,Medio,0.07,1737708
3985,Supermercado,354,27.5,768499,7.6,804,10853,420,5,714,0,C3,13084,Barrio Residencial,7,0.39,77,Medio-Alto,0.07,669839
3986,Supermercado,348,34.3,646044,10.5,530,14960,840,5,235,1,C3,19843,Centro Comercial,8,0.18,34,Medio,0.08,1885029
3987,Supermercado,318,28.3,632914,5.7,919,16623,622,7,72,0,C2,14245,Centro Comercial,8,0.22,98,Premium,0.07,3233319
3988,Supermercado,173,20.0,325873,3.5,2200,5094,579,8,282,0,D,15906,Calle Comercial,8,0.18,25,Económico,0.07,864206
3989,Supermercado,190,22.0,409119,8.5,2297,9714,865,7,63,1,C3,19121,Centro Comercial,9,0.2,26,Medio,0.07,2729231
3990,Supermercado,230,24.2,533451,3.2,1713,12151,688,8,345,1,C2,11601,Calle Comercial,12,0.25,35,Económico,0.07,1427231
3991,Supermercado,399,27.5,800093,11.2,2698,16950,729,6,160,0,D,16407,Centro Comercial,8,0.19,58,Medio,0.08,2545469
3992,Supermercado,247,24.9,351353,12.4,1740,13220,724,7,116,0,C3,20621,Centro Comercial,13,0.3,76,Medio,0.07,2598241
3993,Supermercado,395,29.6,721277,10.0,2520,9432,349,2,330,0,C3,16533,Barrio Residencial,4,0.12,33,Económico,0.08,958523
3994,Supermercado,197,23.9,402555,4.9,2521,8633,925,7,84,0,C3,13686,Centro Comercial,12,0.29,50,Medio-Alto,0.09,2593952
3995,Supermercado,161,20.8,314204,0.8,2688,7734,732,8,262,0,C3,21806,Centro Comercial,7,0.23,51,Medio,0.07,2005604
3996,Supermercado,327,26.2,439648,11.9,1400,11721,842,7,52,0,D,20710,Centro Comercial,10,0.29,57,Económico,0.08,2536687
3997,Supermercado,381,29.4,674719,5.3,2077,11923,483,2,316,0,C3,12195,Barrio Residencial,4,0.29,59,Medio-Alto,0.08,1074227
3998,Supermercado,329,25.3,566012,5.5,2376,25479,801,8,50,0,C2,13164,Shopping,16,0.26,57,Medio-Alto,0.08,3864620
3999,Supermercado,207,22.1,288000,2.2,1649,5970,617,5,258,0,D,16891,Calle Comercial,8,0.25,47,Económico,0.08,1186945
4000,Supermercado,347,28.1,726177,13.6,658,14862,938,5,63,0,D,15418,Centro Comercial,11,0.22,33,Medio,0.08,1929118
4001,Verdulería,37,4.4,32806,1.0,58,1711,561,6,560,1,ABC1,8624,Calle Comercial,13,0.06,27,Medio-Alto,0.28,332109
4002,Verdulería,34,3.8,23400,1.2,235,1301,458,3,536,1,C2,17408,Barrio Residencial,3,0.07,17,Medio,0.34,198199
4003,Verdulería,60,8.6,43381,4.7,177,1853,312,2,767,1,C2,10154,Barrio Residencial,6,0.07,9,Económico,0.26,144146
4004,Verdulería,49,10.9,28327,5.8,173,3487,839,8,540,1,ABC1,9719,Calle Comercial,9,0.03,21,Medio,0.34,525121
4005,Verdulería,61,6.2,55816,10.6,131,3119,686,6,62,1,C3,18044,Centro Comercial,10,0.02,24,Medio,0.32,483949
4006,Verdulería,58,13.6,30100,14.3,135,2746,627,8,449,0,ABC1,9207,Calle Comercial,14,0.09,20,Medio,0.3,461119
4007,Verdulería,53,11.6,42976,4.7,189,3875,622,8,126,0,C2,11492,Shopping,9,0.05,9,Económico,0.29,382413
4008,Verdulería,44,10.6,23733,5.2,166,1427,299,5,662,0,C3,13825,Barrio Residencial,5,0.05,19,Medio-Alto,0.3,97053
4009,Verdulería,64,12.8,58472,10.3,73,4070,938,7,12,1,C2,14767,Centro Comercial,7,0.09,21,Medio,0.28,756754
4010,Verdulería,43,9.9,25729,2.4,219,1644,405,3,609,0,ABC1,11241,Barrio Residencial,2,0.02,23,Económico,0.26,185502
4011,Verdulería,45,8.1,37376,10.6,117,1951,760,6,64,1,D,23051,Centro Comercial,9,0.04,18,Económico,0.32,471356
4012,Verdulería,62,15.3,46870,9.4,61,3814,718,8,282,1,ABC1,10983,Centro Comercial,9,0.03,15,Medio,0.33,673645
4013,Verdulería,69,12.2,49846,5.1,77,1485,303,3,738,0,C3,18504,Barrio Residencial,3,0.04,24,Medio,0.27,117253
4014,Verdulería,30,7.1,22892,2.1,153,999,429,5,681,0,C2,15516,Barrio Residencial,2,0.1,23,Medio,0.31,131173
4015,Verdulería,39,8.7,30455,8.2,188,955,486,3,539,0,C3,18717,Barrio Residencial,2,0.08,26,Medio-Alto,0.33,157419
4016,Verdulería,30,5.1,24642,1.5,126,1290,823,4,589,1,C3,17752,Calle Comercial,7,0.1,32,Medio-Alto,0.3,272791
4017,Verdulería,38,5.1,25346,0.5,192,1810,807,7,289,1,C2,11423,Calle Comercial,6,0.08,22,Medio,0.29,401139
4018,Verdulería,49,6.7,28348,4.2,184,3218,852,5,143,1,ABC1,5435,Centro Comercial,13,0.08,10,Económico,0.28,664037
4019,Verdulería,34,4.5,27475,3.7,129,2439,699,3,25,1,C3,14661,Shopping,10,0.01,13,Medio-Alto,0.27,535426
4020,Verdulería,50,7.8,28682,7.6,127,1809,539,6,121,0,C3,12794,Calle Comercial,11,0.01,22,Económico,0.34,231769
4021,Verdulería,31,5.7,21026,11.6,103,752,432,4,205,0,C3,17452,Barrio Residencial,3,0.04,19,Medio,0.33,198468
4022,Verdulería,49,6.5,24530,14.0,122,3392,748,5,132,0,ABC1,10188,Centro Comercial,7,0.01,24,Económico,0.26,703951
4023,Verdulería,42,8.8,29788,5.7,68,3997,714,7,5,1,ABC1,5569,Shopping,8,0.08,14,Económico,0.26,831338
4024,Verdulería,55,12.7,39704,3.6,163,2516,529,5,63,0,C2,10617,Calle Comercial,11,0.09,19,Económico,0.29,347593
4025,Verdulería,46,9.9,40727,10.0,121,4009,663,4,85,0,C2,17197,Shopping,16,0.02,11,Económico,0.28,546034
4026,Verdulería,54,13.2,31877,8.9,211,2437,723,6,436,0,C2,15593,Calle Comercial,6,0.05,14,Económico,0.31,301441
4027,Verdulería,32,4.6,24821,4.8,192,1909,907,7,139,0,C2,17469,Centro Comercial,13,0.05,23,Económico,0.27,501112
4028,Verdulería,41,5.7,25824,7.3,164,1720,721,5,443,0,C3,12529,Calle Comercial,8,0.06,14,Económico,0.33,264633
4029,Verdulería,42,7.6,22303,1.3,199,1757,727,6,47,0,C3,15775,Centro Comercial,10,0.06,20,Medio,0.3,395327
4030,Verdulería,36,8.4,25226,5.8,78,1344,597,4,105,0,C2,16090,Calle Comercial,6,0.05,18,Económico,0.32,308098
4031,Verdulería,59,6.0,37272,3.0,140,2019,818,4,559,0,D,21707,Calle Comercial,13,0.06,10,Económico,0.27,183821
4032,Verdulería,64,9.0,44581,4.2,238,2598,505,5,422,0,C3,19977,Calle Comercial,5,0.08,18,Económico,0.34,218734
4033,Verdulería,55,8.2,27696,10.2,194,1657,271,5,388,1,C2,17695,Barrio Residencial,5,0.07,9,Económico,0.3,159068
4034,Verdulería,49,10.8,29152,10.8,170,1914,795,8,252,0,C3,13365,Centro Comercial,6,0.04,21,Económico,0.34,382030
4035,Verdulería,63,13.5,55903,10.1,86,4225,931,6,185,0,C2,12948,Centro Comercial,8,0.02,10,Económico,0.34,446316
4036,Verdulería,61,11.8,58617,2.7,244,2199,537,5,570,1,C3,17217,Calle Comercial,7,0.09,15,Económico,0.26,212622
4037,Verdulería,37,7.9,32323,14.4,180,1265,773,7,346,0,D,22087,Calle Comercial,6,0.08,24,Económico,0.29,263726
4038,Verdulería,49,8.9,26922,4.8,53,958,302,2,309,0,D,21520,Barrio Residencial,6,0.06,30,Medio,0.31,126177
4039,Verdulería,48,11.9,28930,1.5,107,1257,434,4,527,0,C3,13857,Barrio Residencial,6,0.06,23,Económico,0.31,147682
4040,Verdulería,62,15.5,42024,6.4,160,3444,709,7,559,0,ABC1,8086,Calle Comercial,10,0.08,17,Medio,0.3,373122
4041,Verdulería,61,6.8,49091,10.2,177,4686,629,3,50,1,C2,11564,Shopping,12,0.05,21,Medio,0.32,737125
4042,Verdulería,43,7.9,34316,6.1,185,3206,886,5,102,1,C3,17982,Shopping,9,0.08,24,Medio,0.31,564163
4043,Verdulería,69,8.3,63827,14.2,140,3245,739,6,209,0,C2,14889,Calle Comercial,8,0.08,23,Económico,0.3,449680
4044,Verdulería,35,5.5,25386,0.2,233,812,305,3,378,0,C3,12975,Barrio Residencial,2,0.09,30,Medio,0.27,144561
4045,Verdulería,32,7.0,28494,13.9,53,1420,492,4,401,1,ABC1,5461,Barrio Residencial,3,0.01,13,Medio-Alto,0.3,325074
4046,Verdulería,50,10.5,40378,13.0,161,1293,463,5,724,0,C3,17163,Barrio Residencial,6,0.05,14,Económico,0.26,144752
4047,Verdulería,65,14.1,43135,9.9,194,3505,696,7,21,0,C3,17402,Centro Comercial,6,0.04,19,Económico,0.32,417801
4048,Verdulería,43,5.7,34591,12.3,219,1973,720,6,458,0,C3,17213,Calle Comercial,11,0.06,13,Económico,0.3,269691
4049,Verdulería,52,6.2,37756,1.4,110,2898,893,5,171,0,C3,17202,Centro Comercial,9,0.07,21,Económico,0.28,474992
4050,Verdulería,47,6.4,36960,14.8,149,1547,937,6,288,1,D,15849,Centro Comercial,12,0.09,11,Económico,0.27,455460
4051,Verdulería,60,11.8,56311,5.7,221,3022,628,7,195,0,C2,13628,Centro Comercial,10,0.04,12,Medio,0.34,459056
4052,Verdulería,69,14.9,44227,4.3,62,2501,653,6,226,0,C2,15022,Calle Comercial,12,0.08,18,Medio-Alto,0.32,297762
4053,Verdulería,69,12.9,55281,2.9,106,5026,638,5,126,0,C3,16291,Shopping,11,0.03,14,Económico,0.31,345405
4054,Verdulería,39,6.4,22072,5.1,137,1920,574,8,477,0,ABC1,5174,Calle Comercial,5,0.02,15,Medio,0.29,340585
4055,Verdulería,65,14.3,52954,11.8,115,2343,828,7,487,1,C2,16811,Calle Comercial,5,0.01,23,Medio,0.28,431651
4056,Verdulería,46,7.4,31536,9.4,43,1869,512,6,317,1,C3,16623,Calle Comercial,12,0.03,11,Económico,0.29,258718
4057,Verdulería,38,6.3,30683,3.5,243,1722,905,5,22,0,C2,15242,Centro Comercial,6,0.04,15,Medio,0.33,556890
